dpid	is_food	hp_cal_dt	dpid	gender	age_range	occupation_dm	city_name	phone_model	brand	mobile_os	begin_hour	end_hour	cnt_search	ugc_reviewcnt	ugc_notecnt	ugc_checkincnt	ugc_freshcnt
004f7deb11344d1f902bbbca75cf9e96a158645071478497139	0	2021-08-29	004f7deb11344d1f902bbbca75cf9e96a158645071478497139	male	35~40	白领	上海	NULL	NULL	ios	19:59	19:59	NULL	NULL	NULL	NULL	NULL
0050b49fc0de4db1a9d4e60dc262754ca159219099301106070	0	2021-08-29	0050b49fc0de4db1a9d4e60dc262754ca159219099301106070	male	25~30	其他	扬州	NULL	NULL	android	09:59	09:59	1	3	1	1	1
005131d6d07b407683e150e8c334c414a160111034594988228	0	2021-08-29	005131d6d07b407683e150e8c334c414a160111034594988228	female	20以下	学生	上海	NULL	NULL	android	19:59	19:59	1	5	1	1	1
0051bfb0fe89449f83e0613da4812da8a155983700089963288	0	2021-08-29	0051bfb0fe89449f83e0613da4812da8a155983700089963288	female	30~35	白领	深圳	NULL	NULL	android	19:59	19:59	NULL	13	16	1	2
0051e5ccb8364b00ba4afd1f5cae15cda157127331800497683	0	2021-08-29	0051e5ccb8364b00ba4afd1f5cae15cda157127331800497683	male	20~25	白领	上海	NULL	NULL	ios	19:59	19:59	1	5	1	1	1
00538bed2ba74752acc85f2a020f32e9a160448110361587446	0	2021-08-29	00538bed2ba74752acc85f2a020f32e9a160448110361587446	male	25~30	白领	珠海	NULL	NULL	ios	19:59	19:59	1	7	4	1	1
005576909fb445ce8913b6fdb8c050a7a158517889722585218	0	2021-08-29	005576909fb445ce8913b6fdb8c050a7a158517889722585218	female	40以上	白领	天津	NULL	NULL	ios	09:59	09:59	NULL	1	1	1	1
00557e9128654beab37094c69f3f54e5a161227237766572851	0	2021-08-29	00557e9128654beab37094c69f3f54e5a161227237766572851	female	25~30	白领	东莞	NULL	NULL	ios	09:59	09:59	NULL	5	2	1	1
005690d0e52a47bba4125b5796b018f2a155017902012980693	0	2021-08-29	005690d0e52a47bba4125b5796b018f2a155017902012980693	female	30~35	其他	上海	NULL	NULL	ios	22:59	22:59	NULL	2	1	1	1
0056e6c7b52f4fddabe3c159fbf451f3a157696051040506782	0	2021-08-29	0056e6c7b52f4fddabe3c159fbf451f3a157696051040506782	female	35~40	其他	西安	NULL	NULL	ios	19:59	19:59	1	5	2	1	2
0059fc71c46744c6a0d3086815c776a8a161986933165680327	1	2021-08-29	0059fc71c46744c6a0d3086815c776a8a161986933165680327	male	30~35	其他	天津	NULL	NULL	ios	01:59	01:59	4	3	12	1	3
005a6c9c32894495918ddb0be8c7c91aa159452045109813347	1	2021-08-29	005a6c9c32894495918ddb0be8c7c91aa159452045109813347	female	20~25	白领	深圳	NULL	NULL	android	19:59	19:59	NULL	11	6	1	2
005cd334483549389626f5493fa557c9a160952593943228851	0	2021-08-29	005cd334483549389626f5493fa557c9a160952593943228851	female	30~35	白领	厦门	NULL	NULL	ios	22:59	22:59	1	8	1	1	1
005eaf9352c84a1987ef3c472bbc5c56a154827980429359792	0	2021-08-29	005eaf9352c84a1987ef3c472bbc5c56a154827980429359792	unknown	NULL	其他	东莞	NULL	NULL	android	09:59	09:59	2	4	1	1	1
005ed181df7f41ffb7c1641e0651ae41a158555188960587782	1	2021-08-29	005ed181df7f41ffb7c1641e0651ae41a158555188960587782	female	40以上	白领	青岛	NULL	NULL	android	12:59	12:59	3	1	2	1	2
005f2c6936ee490eaaf106fc1c758b78a158494920605230139	0	2021-08-29	005f2c6936ee490eaaf106fc1c758b78a158494920605230139	female	25~30	其他	东莞	NULL	NULL	android	12:59	12:59	NULL	11	4	1	2
00612bf333c34d2ea415e9e61df978cba152642782147974811	0	2021-08-29	00612bf333c34d2ea415e9e61df978cba152642782147974811	female	40以上	其他	上海	NULL	NULL	android	14:59	14:59	NULL	1	1	1	1
0061a234cff748d6a3afbce5f1c58272a156710345842000722	0	2021-08-29	0061a234cff748d6a3afbce5f1c58272a156710345842000722	male	35~40	其他	武汉	NULL	NULL	android	16:59	16:59	NULL	1	1	1	1
006296bc9afd4e8bbb1b9b0fa4f25d23a162947911924809643	0	2021-08-29	006296bc9afd4e8bbb1b9b0fa4f25d23a162947911924809643	male	NULL	其他	广州	NULL	NULL	android	12:59	12:59	1	NULL	NULL	NULL	NULL
00640da8297e4131902ada1f553a3780a155158374862583416	1	2021-08-29	00640da8297e4131902ada1f553a3780a155158374862583416	male	25~30	白领	北京	NULL	NULL	android	22:59	22:59	NULL	5	5	1	2
0064672f80a34374acbebe0e11a55da0a155915549180309801	0	2021-08-29	0064672f80a34374acbebe0e11a55da0a155915549180309801	male	30~35	其他	杭州	NULL	NULL	android	22:59	22:59	NULL	NULL	NULL	NULL	NULL
0064ab38da5148258ba6b82d1050008ba156780257442684633	0	2021-08-29	0064ab38da5148258ba6b82d1050008ba156780257442684633	female	25~30	其他	上海	NULL	NULL	ios	19:59	19:59	NULL	4	1	1	1
00661279fd874f16877a652d009a0d5da155352939846223831	0	2021-08-29	00661279fd874f16877a652d009a0d5da155352939846223831	female	25~30	其他	深圳	NULL	NULL	ios	16:59	16:59	1	8	2	1	1
00675d2b1a4948b5a0b7c002d857e856a161654564050683643	0	2021-08-29	00675d2b1a4948b5a0b7c002d857e856a161654564050683643	female	25~30	其他	泸州	NULL	NULL	ios	01:59	01:59	NULL	6	2	1	1
006777405845466598455935f0163c4aa155682788514225564	1	2021-08-29	006777405845466598455935f0163c4aa155682788514225564	male	35~40	白领	昆明	NULL	NULL	ios	19:59	19:59	NULL	9	4	1	3
006796ec9b5b4614864210ccf3aff644a159396545640828702	1	2021-08-29	006796ec9b5b4614864210ccf3aff644a159396545640828702	female	40以上	白领	天津	NULL	NULL	android	19:59	19:59	6	47	2	1	11
0068d5f2d7884454b4dd79694c7ecfc1a155604764727177940	1	2021-08-29	0068d5f2d7884454b4dd79694c7ecfc1a155604764727177940	male	35~40	其他	北京	NULL	NULL	ios	19:59	19:59	1	10	6	1	2
0068f75ee30b435eac0c5a4df313eb4ba160478711549050554	0	2021-08-29	0068f75ee30b435eac0c5a4df313eb4ba160478711549050554	female	20~25	白领	宁波	NULL	NULL	android	22:59	22:59	NULL	1	2	1	2
006b8e20f5b04259a750d1b534eaf7d1a156903677481482169	0	2021-08-29	006b8e20f5b04259a750d1b534eaf7d1a156903677481482169	female	25~30	其他	北京	NULL	NULL	ios	12:59	12:59	6	8	3	1	1
006bc2f24ba346f2aeb4e3a5555529d1a153834829023613514	0	2021-08-29	006bc2f24ba346f2aeb4e3a5555529d1a153834829023613514	female	30~35	白领	大连	NULL	NULL	android	19:59	19:59	NULL	2	2	1	1
006d983d94d546e8bf1d8c5fdd4d34b7a156476307040589040	0	2021-08-29	006d983d94d546e8bf1d8c5fdd4d34b7a156476307040589040	female	25~30	其他	重庆	NULL	NULL	android	22:59	22:59	NULL	2	2	1	1
006f023f8d41431e9a3fd9d415f5ee5da157975064147279446	0	2021-08-29	006f023f8d41431e9a3fd9d415f5ee5da157975064147279446	female	30~35	其他	沈阳	NULL	NULL	ios	19:59	19:59	2	3	8	1	4
00703d68e1f04896b4442ba3433300e4a160226186876242970	0	2021-08-29	00703d68e1f04896b4442ba3433300e4a160226186876242970	female	30~35	白领	上海	NULL	NULL	android	19:59	19:59	1	NULL	NULL	NULL	NULL
0070cc511fd14585942e0946ffe798ada157500481185012030	1	2021-08-29	0070cc511fd14585942e0946ffe798ada157500481185012030	male	25~30	白领	深圳	NULL	NULL	ios	19:59	19:59	NULL	2	3	1	2
007134bfff404e7ea6860ffb39dc769fa161291516296993881	0	2021-08-29	007134bfff404e7ea6860ffb39dc769fa161291516296993881	male	25~30	白领	杭州	NULL	NULL	android	09:59	09:59	NULL	NULL	NULL	NULL	NULL
007197783ac34b95be362c3b7791c994a157049047902138436	1	2021-08-29	007197783ac34b95be362c3b7791c994a157049047902138436	female	35~40	白领	上海	NULL	NULL	ios	19:59	19:59	2	7	5	1	4
007287e52bd94540afa44549b3c7283fa161436806439638722	0	2021-08-29	007287e52bd94540afa44549b3c7283fa161436806439638722	male	30~35	白领	广州	NULL	NULL	android	16:59	16:59	1	NULL	NULL	NULL	NULL
0076702a4cd54814864707b8fd0f28b2a159113961592796801	0	2021-08-29	0076702a4cd54814864707b8fd0f28b2a159113961592796801	female	25~30	其他	深圳	NULL	NULL	ios	19:59	19:59	NULL	7	3	1	2
00784dcd88154d8da9d0361ebe981be2a159577907172956782	0	2021-08-29	00784dcd88154d8da9d0361ebe981be2a159577907172956782	unknown	NULL	其他	南昌	NULL	NULL	android	12:59	12:59	NULL	NULL	NULL	NULL	NULL
007873233fe14c48aae6f90ca8677a84a159137546098006000	0	2021-08-29	007873233fe14c48aae6f90ca8677a84a159137546098006000	male	40以上	白领	长春	NULL	NULL	android	14:59	14:59	NULL	1	1	1	1
007890968a884fbe819ba45cebc9faa00000000000000302337	0	2021-08-29	007890968a884fbe819ba45cebc9faa00000000000000302337	male	30~35	其他	北京	NULL	NULL	ios	22:59	22:59	2	7	1	1	1
007896d96f8249729c84e36e27408347a161639260343668169	0	2021-08-29	007896d96f8249729c84e36e27408347a161639260343668169	male	30~35	其他	嘉兴	NULL	NULL	android	22:59	22:59	NULL	67	3	1	1
0078ee970d7f4974b12c0acfb48c13eba157089031952082544	1	2021-08-29	0078ee970d7f4974b12c0acfb48c13eba157089031952082544	male	30~35	白领	大连	NULL	NULL	android	19:59	19:59	NULL	15	3	1	5
007a6bbbdca648d1bad63586bbb43f4aa154628250721207179	0	2021-08-29	007a6bbbdca648d1bad63586bbb43f4aa154628250721207179	female	30~35	白领	北京	NULL	NULL	ios	12:59	12:59	3	29	6	1	1
007a769ee9e04dac869a0bcc3ec5df29a160797924210296496	0	2021-08-29	007a769ee9e04dac869a0bcc3ec5df29a160797924210296496	male	40以上	其他	上海	NULL	NULL	android	22:59	22:59	NULL	NULL	NULL	NULL	NULL
007b47b5966c4e37b572d8d11dcd4898a159881099771245466	0	2021-08-29	007b47b5966c4e37b572d8d11dcd4898a159881099771245466	female	35~40	其他	天津	NULL	NULL	android	22:59	22:59	3	8	2	1	2
007c80088f9546a99d9a389a22e4c0aca161962606337735397	0	2021-08-29	007c80088f9546a99d9a389a22e4c0aca161962606337735397	female	40以上	白领	北京	NULL	NULL	android	14:59	14:59	1	2	1	1	2
007d103d64164ec08f0772c8618711cca162122021276489861	0	2021-08-29	007d103d64164ec08f0772c8618711cca162122021276489861	female	30~35	白领	成都	NULL	NULL	android	01:59	01:59	NULL	3	1	1	1
007d10f93d384631baaefecaa5caaa01a160815501385337129	0	2021-08-29	007d10f93d384631baaefecaa5caaa01a160815501385337129	female	20~25	其他	天津	NULL	NULL	ios	22:59	22:59	NULL	NULL	NULL	NULL	NULL
007dc48855d3472e95fe8695bcb5bd01a156982701690060930	0	2021-08-29	007dc48855d3472e95fe8695bcb5bd01a156982701690060930	male	35~40	白领	大庆	NULL	NULL	android	16:59	16:59	1	2	2	1	1
007e4a1a24a842bc8c8dffb9a1ffd827a162349552904449792	1	2021-08-29	007e4a1a24a842bc8c8dffb9a1ffd827a162349552904449792	female	30~35	其他	南宁	NULL	NULL	android	19:59	19:59	NULL	NULL	NULL	NULL	NULL
007eed465a2e4c3f929df5cb5236ccafa157050002350383584	0	2021-08-29	007eed465a2e4c3f929df5cb5236ccafa157050002350383584	male	35~40	其他	上海	NULL	NULL	android	16:59	16:59	NULL	38	12	1	1
007fa59bc3804990b7756d87d320d6f3a156142075719797070	0	2021-08-29	007fa59bc3804990b7756d87d320d6f3a156142075719797070	female	25~30	学生	长春	NULL	NULL	android	19:59	19:59	3	2	1	1	1
007ff2c035e0474caeaf536a0abc9bb4a156211419470319258	0	2021-08-29	007ff2c035e0474caeaf536a0abc9bb4a156211419470319258	male	40以上	其他	上海	NULL	NULL	ios	12:59	12:59	NULL	13	34	1	2
0080090fff904c049f9375bf37cd8127a161962753005588317	0	2021-08-29	0080090fff904c049f9375bf37cd8127a161962753005588317	male	35~40	其他	上海	NULL	NULL	android	22:59	22:59	1	1	2	1	2
008152cdbbd049378c2825746a4c15a1a160728398395939871	0	2021-08-29	008152cdbbd049378c2825746a4c15a1a160728398395939871	female	25~30	白领	金华	NULL	NULL	android	19:59	19:59	NULL	1	1	1	1
0081791b82aa43daba87cd8c5055ce83a162273984704641900	1	2021-08-29	0081791b82aa43daba87cd8c5055ce83a162273984704641900	male	30~35	白领	无锡	NULL	NULL	android	19:59	19:59	4	10	2	1	2
00824cfe9afb4bb5bac52681e35923e2a161730565953407070	1	2021-08-29	00824cfe9afb4bb5bac52681e35923e2a161730565953407070	male	25~30	白领	北京	NULL	NULL	android	09:59	09:59	2	8	5	1	2
0082b5c432dc4f37ab0f8f4ca612ccfaa158860638994194821	0	2021-08-29	0082b5c432dc4f37ab0f8f4ca612ccfaa158860638994194821	female	25~30	白领	北京	NULL	NULL	ios	19:59	19:59	1	1	1	1	1
00855db9c2c7423692e17813442a78f7a154878877126882782	1	2021-08-29	00855db9c2c7423692e17813442a78f7a154878877126882782	female	35~40	其他	西安	NULL	NULL	android	22:59	22:59	2	44	11	1	5
008593c1c96c4f4b8578afdda9df691ba158759719516690426	0	2021-08-29	008593c1c96c4f4b8578afdda9df691ba158759719516690426	female	40以上	其他	上海	NULL	NULL	android	12:59	12:59	NULL	6	1	1	1
00884022885947b894c46c64a91ff1f4a162310581694360476	0	2021-08-29	00884022885947b894c46c64a91ff1f4a162310581694360476	female	30~35	其他	青岛	NULL	NULL	ios	14:59	14:59	NULL	2	2	1	1
0089851591964a4ab89b52bf609ac9d1a162707308711183060	0	2021-08-29	0089851591964a4ab89b52bf609ac9d1a162707308711183060	female	20~25	其他	无锡	NULL	NULL	ios	12:59	12:59	NULL	1	1	1	1
0089d0d7c7404e67874104b15ae7d79fa162484173346489683	0	2021-08-29	0089d0d7c7404e67874104b15ae7d79fa162484173346489683	unknown	NULL	其他	上海	NULL	NULL	android	01:59	01:59	NULL	1	1	1	1
0089e768958645c3afbff5888b28d01da154370775714773702	0	2021-08-29	0089e768958645c3afbff5888b28d01da154370775714773702	female	40以上	其他	武汉	NULL	NULL	ios	12:59	12:59	NULL	24	3	1	2
008aa40391344aadac01da5601a3867da159924423006295119	0	2021-08-29	008aa40391344aadac01da5601a3867da159924423006295119	female	30~35	其他	沈阳	NULL	NULL	android	22:59	22:59	NULL	4	1	1	1
008bcedb9a96407abd6264a39a0b823fa159129030467648278	0	2021-08-29	008bcedb9a96407abd6264a39a0b823fa159129030467648278	female	30~35	其他	牡丹江	NULL	NULL	ios	12:59	12:59	5	14	1	1	3
008d6868cf05435c93f16f3968b4a95ca163016882222251930	0	2021-08-29	008d6868cf05435c93f16f3968b4a95ca163016882222251930	unknown	NULL	其他	潍坊	NULL	NULL	android	09:59	09:59	NULL	NULL	NULL	NULL	NULL
008d76cb9f5946c180d937386817a457a161052173279299613	1	2021-08-29	008d76cb9f5946c180d937386817a457a161052173279299613	male	30~35	白领	北京	NULL	NULL	android	01:59	01:59	NULL	2	2	1	1
008e1f349cf24adc86ee2d7a442d16e4a160365827294218871	0	2021-08-29	008e1f349cf24adc86ee2d7a442d16e4a160365827294218871	female	35~40	其他	石家庄	NULL	NULL	ios	12:59	12:59	3	126	11	1	3
008e916d6a0148ca8d2435b1e6951ae7a158298599891564347	1	2021-08-29	008e916d6a0148ca8d2435b1e6951ae7a158298599891564347	female	30~35	其他	佛山	NULL	NULL	android	14:59	14:59	6	36	15	1	2
008f3dfae8fe4f8898f3f675d026d72ea154939097351766050	0	2021-08-29	008f3dfae8fe4f8898f3f675d026d72ea154939097351766050	male	30~35	其他	深圳	NULL	NULL	ios	19:59	19:59	6	3	2	1	1
008f52cb558a47f581c36ad2b46a5641a160985005559614278	1	2021-08-29	008f52cb558a47f581c36ad2b46a5641a160985005559614278	male	30~35	其他	广州	NULL	NULL	android	16:59	16:59	NULL	4	1	1	2
008fd99aa53d45b1aaf0c2f0fc45edc1a160504554545107228	0	2021-08-29	008fd99aa53d45b1aaf0c2f0fc45edc1a160504554545107228	male	20~25	学生	绵阳	NULL	NULL	android	19:59	19:59	1	NULL	NULL	NULL	NULL
008ffa2bb7674d97bf7a126e31a42454a156977834592876722	0	2021-08-29	008ffa2bb7674d97bf7a126e31a42454a156977834592876722	female	40以上	其他	北京	NULL	NULL	ios	12:59	12:59	6	21	4	1	1
00900c417594409381e221aaf5794b22a157356533419778960	0	2021-08-29	00900c417594409381e221aaf5794b22a157356533419778960	female	30~35	白领	深圳	NULL	NULL	ios	14:59	14:59	NULL	4	3	1	1
00908f8f4c2a444488406acee08f2d74a159928577329757317	0	2021-08-29	00908f8f4c2a444488406acee08f2d74a159928577329757317	female	25~30	白领	北京	NULL	NULL	android	12:59	12:59	2	5	1	1	1
0090b1a0c64b4581abcf21aabe828ff8a154553294356776139	0	2021-08-29	0090b1a0c64b4581abcf21aabe828ff8a154553294356776139	female	25~30	白领	北京	NULL	NULL	ios	12:59	12:59	NULL	21	10	1	1
0090d3e5c0b848b98e71917b301676baa154258599649458456	1	2021-08-29	0090d3e5c0b848b98e71917b301676baa154258599649458456	female	35~40	其他	北京	NULL	NULL	ios	14:59	14:59	5	19	11	1	1
00919047545940419ad5fcbbca6935d9a155567779420437258	1	2021-08-29	00919047545940419ad5fcbbca6935d9a155567779420437258	male	40以上	其他	广州	NULL	NULL	android	12:59	12:59	NULL	18	15	1	6
0091f21c09394ee0bef0a2a3b71b1549a162167760934526466	1	2021-08-29	0091f21c09394ee0bef0a2a3b71b1549a162167760934526466	male	20~25	白领	青岛	NULL	NULL	android	12:59	12:59	1	3	1	1	2
00928d0feb6b4446ab1df8641dfcf199a155693107549594613	0	2021-08-29	00928d0feb6b4446ab1df8641dfcf199a155693107549594613	female	20~25	白领	北京	NULL	NULL	ios	19:59	19:59	1	2	2	1	2
0095a55a31e14c1d94c05631e5174247a162706782785949189	0	2021-08-29	0095a55a31e14c1d94c05631e5174247a162706782785949189	male	20~25	学生	珠海	NULL	NULL	android	01:59	01:59	2	78	10	1	5
00969d5ac8234ad69ca4f1b28d26c2a2a162328205204336218	0	2021-08-29	00969d5ac8234ad69ca4f1b28d26c2a2a162328205204336218	male	25~30	其他	宝鸡	NULL	NULL	android	22:59	22:59	NULL	46	5	1	1
00979e0febb54392b5a8a60e7fc0fec4a153817765005827228	0	2021-08-29	00979e0febb54392b5a8a60e7fc0fec4a153817765005827228	female	35~40	其他	成都	NULL	NULL	ios	12:59	12:59	1	2	1	1	1
009844230b074ef8bd9ee89c5e4eb906a159891638846504307	0	2021-08-29	009844230b074ef8bd9ee89c5e4eb906a159891638846504307	female	30~35	其他	上海	NULL	NULL	ios	19:59	19:59	NULL	1	1	1	1
009aa6f18ccc415e91f4b1279cd9359ea153729352285042564	0	2021-08-29	009aa6f18ccc415e91f4b1279cd9359ea153729352285042564	female	35~40	白领	成都	NULL	NULL	android	19:59	19:59	1	NULL	NULL	NULL	NULL
009c800633674c1ead92d5a6cbb7b5a4a157211201079410446	0	2021-08-29	009c800633674c1ead92d5a6cbb7b5a4a157211201079410446	female	25~30	白领	西安	NULL	NULL	ios	19:59	19:59	6	11	5	1	2
009dd8da5d97426698588f7767f67a3da154800750321877544	0	2021-08-29	009dd8da5d97426698588f7767f67a3da154800750321877544	female	25~30	白领	深圳	NULL	NULL	ios	19:59	19:59	1	9	3	1	5
009f32585c7e484581bbc5840018d8bba153885358943457337	1	2021-08-29	009f32585c7e484581bbc5840018d8bba153885358943457337	female	30~35	其他	天津	NULL	NULL	ios	19:59	19:59	3	7	3	1	1
009f5bba6b8141a5849e9ebf4ef54c76a160936331701230633	0	2021-08-29	009f5bba6b8141a5849e9ebf4ef54c76a160936331701230633	female	35~40	其他	北京	NULL	NULL	android	16:59	16:59	NULL	15	9	1	1
00a02bc602594ed88ecd727585c8bccba153986528221083496	0	2021-08-29	00a02bc602594ed88ecd727585c8bccba153986528221083496	male	25~30	白领	济南	NULL	NULL	ios	16:59	16:59	NULL	7	2	1	1
00a1f407e7f04d188526da9916f2765ba158128721033378347	1	2021-08-29	00a1f407e7f04d188526da9916f2765ba158128721033378347	female	25~30	其他	西安	NULL	NULL	android	12:59	12:59	6	66	7	1	1
00a2b69f08d44139825af5f56fb974e0a158674597617911278	1	2021-08-29	00a2b69f08d44139825af5f56fb974e0a158674597617911278	female	30~35	其他	常州	NULL	NULL	ios	12:59	12:59	7	44	5	1	5
00a2d294c4f5403e8bf8a88af36c8bbca155222651706608169	0	2021-08-29	00a2d294c4f5403e8bf8a88af36c8bbca155222651706608169	male	30~35	其他	北京	NULL	NULL	android	09:59	09:59	NULL	NULL	NULL	NULL	NULL
00a33c8723cb448f83b33f9807068681a161333227063651010	0	2021-08-29	00a33c8723cb448f83b33f9807068681a161333227063651010	female	20~25	其他	惠州	NULL	NULL	ios	12:59	12:59	NULL	3	2	1	1
00a41228a3a44521ba3a7e6cd84abe6da160567239986713554	0	2021-08-29	00a41228a3a44521ba3a7e6cd84abe6da160567239986713554	female	30~35	其他	南京	NULL	NULL	android	22:59	22:59	2	1	1	1	2
00a432e74bee4c7a9ded7ed0d7d367f3a161663478856282633	0	2021-08-29	00a432e74bee4c7a9ded7ed0d7d367f3a161663478856282633	female	25~30	其他	杭州	NULL	NULL	ios	19:59	19:59	NULL	7	7	1	2
00a5067679894cfab0455d7791c632c0a162136199891056040	1	2021-08-29	00a5067679894cfab0455d7791c632c0a162136199891056040	male	30~35	白领	佛山	NULL	NULL	android	16:59	16:59	1	22	9	1	2
00a5d1d28a1b419f9d4a7ce378df341da161247969335176060	0	2021-08-29	00a5d1d28a1b419f9d4a7ce378df341da161247969335176060	male	35~40	其他	青岛	NULL	NULL	android	16:59	16:59	NULL	1	1	1	1
00a5e826bb07433fb541345d84ffc636a161871038728543801	0	2021-08-29	00a5e826bb07433fb541345d84ffc636a161871038728543801	male	25~30	其他	上海	NULL	NULL	android	19:59	19:59	NULL	3	1	1	1
00a60809b7e447f1a145eb4b5f9bd977a153956556794726307	0	2021-08-29	00a60809b7e447f1a145eb4b5f9bd977a153956556794726307	male	25~30	其他	温州	NULL	NULL	ios	16:59	16:59	NULL	2	1	1	1
00a697a0c0af40399ac932893f09b39ba153800393747072030	1	2021-08-29	00a697a0c0af40399ac932893f09b39ba153800393747072030	male	20以下	学生	上海	NULL	NULL	ios	06:59	06:59	NULL	NULL	NULL	NULL	NULL
00a6a558e9334057b452733bc9a9112ca161437298837314594	1	2021-08-29	00a6a558e9334057b452733bc9a9112ca161437298837314594	female	30~35	其他	苏州	NULL	NULL	android	12:59	12:59	1	15	3	1	3
-9205539149412474786	0	2021-08-29	-9205539149412474786	female	35~40	其他	深圳	NULL	NULL	ios	19:59	19:59	NULL	5	2	1	2
-9205543285258549068	1	2021-08-29	-9205543285258549068	male	35~40	白领	乌鲁木齐	NULL	NULL	android	19:59	19:59	1	8	3	1	1
-9206533173878203648	0	2021-08-29	-9206533173878203648	female	40以上	其他	上海	NULL	NULL	ios	09:59	09:59	NULL	21	10	1	2
-9207051779299489928	0	2021-08-29	-9207051779299489928	female	35~40	其他	深圳	NULL	NULL	ios	12:59	12:59	NULL	2	2	1	1
-9207734394151010552	0	2021-08-29	-9207734394151010552	female	NULL	其他	天津	NULL	NULL	ios	12:59	12:59	2	3	1	1	2
-9211265695363644600	0	2021-08-29	-9211265695363644600	female	30~35	白领	北京	NULL	NULL	android	22:59	22:59	1	1	1	1	1
-9211377429646792471	1	2021-08-29	-9211377429646792471	female	30~35	其他	成都	NULL	NULL	ios	16:59	16:59	2	11	9	1	4
-9212258942212439192	0	2021-08-29	-9212258942212439192	female	35~40	白领	上海	NULL	NULL	ios	12:59	12:59	1	35	8	1	4
-9213613175781114667	0	2021-08-29	-9213613175781114667	male	40以上	白领	上海	NULL	NULL	android	19:59	19:59	NULL	NULL	NULL	NULL	NULL
-9213919298259976840	0	2021-08-29	-9213919298259976840	female	35~40	其他	上海	NULL	NULL	ios	12:59	12:59	NULL	1	1	1	1
-921655227997560373	1	2021-08-29	-921655227997560373	male	25~30	白领	杭州	NULL	NULL	ios	16:59	16:59	NULL	1	1	1	1
-9217650392825394750	0	2021-08-29	-9217650392825394750	female	30~35	其他	成都	NULL	NULL	ios	01:59	01:59	NULL	2	5	1	1
-9220046013248152055	1	2021-08-29	-9220046013248152055	male	40以上	白领	常州	NULL	NULL	android	12:59	12:59	NULL	1	1	1	2
-922057264647573421	0	2021-08-29	-922057264647573421	female	40以上	白领	上海	NULL	NULL	ios	12:59	12:59	NULL	3	2	1	1
-922152467997867211	1	2021-08-29	-922152467997867211	female	20~25	学生	南京	NULL	NULL	ios	09:59	09:59	1	95	14	1	1
-922479518160545835	1	2021-08-29	-922479518160545835	female	25~30	白领	上海	NULL	NULL	ios	19:59	19:59	17	226	44	1	16
-92498916651579698	0	2021-08-29	-92498916651579698	male	35~40	白领	北京	NULL	NULL	ios	19:59	19:59	2	5	2	1	1
-926256874158394993	1	2021-08-29	-926256874158394993	male	40以上	其他	广州	NULL	NULL	android	12:59	12:59	NULL	2	1	1	1
-926341302779136875	0	2021-08-29	-926341302779136875	female	35~40	其他	上海	NULL	NULL	ios	12:59	12:59	NULL	7	4	1	1
-926957679298404283	0	2021-08-29	-926957679298404283	male	35~40	白领	大连	NULL	NULL	android	16:59	16:59	2	2	2	1	1
-927268003353362965	0	2021-08-29	-927268003353362965	female	40以上	其他	南京	NULL	NULL	ios	16:59	16:59	NULL	3	1	1	1
-927769903720730870	0	2021-08-29	-927769903720730870	female	30~35	其他	南京	NULL	NULL	ios	12:59	12:59	NULL	NULL	NULL	NULL	NULL
-928957932402152524	0	2021-08-29	-928957932402152524	female	35~40	其他	北京	NULL	NULL	ios	16:59	16:59	2	5	3	1	1
-930133840185656988	1	2021-08-29	-930133840185656988	female	30~35	其他	大连	NULL	NULL	ios	19:59	19:59	1	13	3	1	5
-930181799075696083	0	2021-08-29	-930181799075696083	male	30~35	白领	上海	NULL	NULL	ios	19:59	19:59	NULL	1	1	1	1
-931043389020185725	0	2021-08-29	-931043389020185725	female	30~35	其他	上海	NULL	NULL	ios	12:59	12:59	2	2	5	1	2
-931691452334834090	0	2021-08-29	-931691452334834090	female	25~30	白领	上海	NULL	NULL	ios	19:59	19:59	NULL	1	1	1	1
-932423144297949742	0	2021-08-29	-932423144297949742	female	25~30	白领	上海	NULL	NULL	ios	19:59	19:59	1	3	1	1	1
-932927815801240795	1	2021-08-29	-932927815801240795	female	40以上	白领	天津	NULL	NULL	android	22:59	22:59	NULL	12	4	1	1
-933657919486078112	0	2021-08-29	-933657919486078112	female	30~35	白领	北京	NULL	NULL	ios	12:59	12:59	14	7	2	1	1
-933698077134269769	0	2021-08-29	-933698077134269769	female	30~35	其他	重庆	NULL	NULL	ios	12:59	12:59	1	10	2	1	1
-935945136257896879	1	2021-08-29	-935945136257896879	female	25~30	其他	廊坊	NULL	NULL	ios	12:59	12:59	1	12	4	1	1
-937250942113712267	0	2021-08-29	-937250942113712267	male	25~30	白领	杭州	NULL	NULL	ios	22:59	22:59	1	NULL	NULL	NULL	NULL
-938177575091431727	0	2021-08-29	-938177575091431727	female	25~30	白领	南京	NULL	NULL	ios	09:59	09:59	NULL	4	3	1	1
-939005484699320795	0	2021-08-29	-939005484699320795	female	30~35	白领	上海	NULL	NULL	ios	12:59	12:59	NULL	7	2	1	1
-939929090545071355	0	2021-08-29	-939929090545071355	female	30~35	白领	武汉	NULL	NULL	ios	12:59	12:59	NULL	NULL	NULL	NULL	NULL
-940345644092272021	1	2021-08-29	-940345644092272021	male	30~35	白领	上海	NULL	NULL	ios	19:59	19:59	NULL	26	5	1	1
